batch,tuned,dseed,mseed,dataset,model,best_params,mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
TUNED_BATCH_SYNTH,True,1,1,star_u2000_i10000_sp0.002_ns0.2,DiffNet,"{'learning_rate': 0.005, 'n_layers': 1, 'reg_weight': 0.0001}",TUNED,synth,1.0,1.0,43.0,32.0,761792.0,7.12903618812561,0.7463164329528809,0.0047,0.017,0.0284,0.0098,0.0128,0.0093,0.0103,0.0024,0.0019,0.024,0.038
TUNED_BATCH_SYNTH,True,1,12,star_u2000_i10000_sp0.002_ns0.2,DiffNet,"{'learning_rate': 0.005, 'n_layers': 1, 'reg_weight': 0.001}",TUNED,synth,12.0,1.0,34.0,23.0,761792.0,5.702637434005737,0.0784509181976318,0.0068,0.0125,0.0211,0.0071,0.0094,0.0068,0.0076,0.0019,0.0015,0.0185,0.031
TUNED_BATCH_SYNTH,True,1,123,star_u2000_i10000_sp0.002_ns0.2,DiffNet,"{'learning_rate': 0.005, 'n_layers': 1, 'reg_weight': 0.001}",TUNED,synth,123.0,1.0,37.0,26.0,761792.0,6.143463134765625,0.0780174732208252,0.0071,0.0104,0.0205,0.0059,0.0087,0.0056,0.0066,0.0018,0.0016,0.0175,0.0315
TUNED_BATCH_SYNTH,True,2,1,star_u2000_i10000_sp0.002_ns0.2,DiffNet,"{'learning_rate': 0.005, 'n_layers': 1, 'reg_weight': 1e-05}",TUNED,synth,1.0,2.0,28.0,17.0,761216.0,4.503322601318359,0.0790655612945556,0.0066,0.0106,0.0215,0.0061,0.0091,0.0056,0.0067,0.0017,0.0016,0.0165,0.0315
TUNED_BATCH_SYNTH,True,2,12,star_u2000_i10000_sp0.002_ns0.2,DiffNet,"{'learning_rate': 0.005, 'n_layers': 1, 'reg_weight': 0.0001}",TUNED,synth,12.0,2.0,32.0,21.0,761216.0,5.023373603820801,0.0745575428009033,0.0068,0.0108,0.0179,0.0054,0.0073,0.0046,0.0053,0.0018,0.0014,0.0175,0.029
TUNED_BATCH_SYNTH,True,2,123,star_u2000_i10000_sp0.002_ns0.2,DiffNet,"{'learning_rate': 0.005, 'n_layers': 2, 'reg_weight': 1e-05}",TUNED,synth,123.0,2.0,27.0,16.0,761216.0,4.734341859817505,0.0748260021209716,0.0047,0.0078,0.0125,0.0045,0.0058,0.0043,0.0048,0.0012,0.0009,0.011,0.018
TUNED_BATCH_SYNTH,True,3,1,star_u2000_i10000_sp0.002_ns0.2,DiffNet,"{'learning_rate': 0.005, 'n_layers': 2, 'reg_weight': 1e-05}",TUNED,synth,1.0,3.0,33.0,22.0,761024.0,7.076721906661987,0.0969767570495605,0.0078,0.0119,0.0188,0.0068,0.0087,0.0065,0.0072,0.0018,0.0014,0.0175,0.028
TUNED_BATCH_SYNTH,True,3,12,star_u2000_i10000_sp0.002_ns0.2,DiffNet,"{'learning_rate': 0.005, 'n_layers': 1, 'reg_weight': 1e-05}",TUNED,synth,12.0,3.0,33.0,22.0,761024.0,5.936366081237793,0.0867347717285156,0.0075,0.0116,0.0216,0.0058,0.0084,0.0048,0.0056,0.0017,0.0015,0.016,0.029
TUNED_BATCH_SYNTH,True,3,123,star_u2000_i10000_sp0.002_ns0.2,DiffNet,"{'learning_rate': 0.005, 'n_layers': 1, 'reg_weight': 1e-05}",TUNED,synth,123.0,3.0,32.0,20.0,761024.0,5.236571550369263,0.1753401756286621,0.0071,0.0125,0.0206,0.0064,0.0088,0.0056,0.0065,0.0018,0.0015,0.0175,0.031
TUNED_BATCH_SYNTH,True,1,1,star_u2000_i10000_sp0.002_ns0.2,HAGN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 1e-05}",TUNED,synth,1.0,1.0,167.0,153.0,761796.0,34.613001585006714,0.0909833908081054,0.4974,0.6668,0.7374,0.5684,0.5902,0.6221,0.6261,0.1071,0.0609,0.8245,0.8815
TUNED_BATCH_SYNTH,True,1,12,star_u2000_i10000_sp0.002_ns0.2,HAGN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 1e-05}",TUNED,synth,12.0,1.0,163.0,152.0,761796.0,38.7751784324646,0.3184132575988769,0.5035,0.669,0.741,0.5649,0.5873,0.6192,0.6233,0.1089,0.0622,0.83,0.888
TUNED_BATCH_SYNTH,True,1,123,star_u2000_i10000_sp0.002_ns0.2,HAGN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,123.0,1.0,147.0,136.0,761796.0,32.643367290496826,0.0935213565826416,0.4972,0.6568,0.7343,0.5518,0.576,0.5999,0.6045,0.1054,0.0608,0.814,0.878
TUNED_BATCH_SYNTH,True,2,1,star_u2000_i10000_sp0.002_ns0.2,HAGN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,1.0,2.0,154.0,143.0,761220.0,32.51386737823486,0.0850615501403808,0.4905,0.6389,0.7164,0.5382,0.5622,0.5921,0.5964,0.1057,0.0611,0.8075,0.8695
TUNED_BATCH_SYNTH,True,2,12,star_u2000_i10000_sp0.002_ns0.2,HAGN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 1e-05}",TUNED,synth,12.0,2.0,102.0,91.0,761220.0,22.23657512664795,0.0870254039764404,0.4866,0.6506,0.7223,0.5507,0.5731,0.6015,0.6057,0.1055,0.0606,0.81,0.869
TUNED_BATCH_SYNTH,True,2,123,star_u2000_i10000_sp0.002_ns0.2,HAGN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 1e-05}",TUNED,synth,123.0,2.0,135.0,124.0,761220.0,29.83225965499878,0.0879514217376709,0.4897,0.6437,0.714,0.541,0.5631,0.5887,0.5931,0.1051,0.0602,0.8075,0.868
TUNED_BATCH_SYNTH,True,3,1,star_u2000_i10000_sp0.002_ns0.2,HAGN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,1.0,3.0,146.0,135.0,761028.0,31.796228647232056,0.0848968029022216,0.4893,0.6355,0.7099,0.5347,0.5576,0.5883,0.5926,0.1045,0.0599,0.804,0.8665
TUNED_BATCH_SYNTH,True,3,12,star_u2000_i10000_sp0.002_ns0.2,HAGN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,12.0,3.0,111.0,100.0,761028.0,23.34148669242859,0.0843148231506347,0.4927,0.6433,0.7253,0.5524,0.5773,0.6094,0.6142,0.1046,0.0607,0.811,0.8795
TUNED_BATCH_SYNTH,True,3,123,star_u2000_i10000_sp0.002_ns0.2,HAGN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,123.0,3.0,192.0,181.0,761028.0,71.05668497085571,1.902559995651245,0.5009,0.6522,0.7298,0.5443,0.5685,0.5898,0.5941,0.1064,0.0617,0.8145,0.8745
TUNED_BATCH_SYNTH,True,1,1,star_u2000_i10000_sp0.002_ns0.2,LightGCN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,1.0,1.0,207.0,196.0,761792.0,44.216541051864624,0.5313549041748047,0.5529,0.7032,0.7711,0.6112,0.6325,0.6668,0.6703,0.114,0.0644,0.858,0.908
TUNED_BATCH_SYNTH,True,1,12,star_u2000_i10000_sp0.002_ns0.2,LightGCN,"{'learning_rate': 0.001, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,12.0,1.0,500.0,489.0,761792.0,93.49287867546082,0.0847675800323486,0.534,0.6865,0.7563,0.5899,0.6113,0.646,0.6494,0.1121,0.0632,0.8495,0.898
TUNED_BATCH_SYNTH,True,1,123,star_u2000_i10000_sp0.002_ns0.2,LightGCN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,123.0,1.0,251.0,240.0,761792.0,45.23630428314209,0.0865559577941894,0.5498,0.7161,0.782,0.6293,0.6499,0.692,0.6949,0.1185,0.0664,0.872,0.913
TUNED_BATCH_SYNTH,True,2,1,star_u2000_i10000_sp0.002_ns0.2,LightGCN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,1.0,2.0,157.0,146.0,761216.0,28.79166889190674,0.078089952468872,0.5307,0.6778,0.7429,0.5879,0.6081,0.6448,0.6483,0.1115,0.0628,0.837,0.886
TUNED_BATCH_SYNTH,True,2,12,star_u2000_i10000_sp0.002_ns0.2,LightGCN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,12.0,2.0,147.0,136.0,761216.0,27.611156463623047,0.0808923244476318,0.5112,0.6855,0.7546,0.5959,0.6173,0.657,0.6606,0.1127,0.0637,0.85,0.9005
TUNED_BATCH_SYNTH,True,2,123,star_u2000_i10000_sp0.002_ns0.2,LightGCN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,123.0,2.0,291.0,280.0,761216.0,56.44506216049194,0.1693301200866699,0.555,0.7161,0.7849,0.622,0.6435,0.6788,0.682,0.1199,0.0675,0.8745,0.9215
TUNED_BATCH_SYNTH,True,3,1,star_u2000_i10000_sp0.002_ns0.2,LightGCN,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001}",TUNED,synth,1.0,3.0,251.0,240.0,761024.0,63.854875802993774,0.2287726402282714,0.5425,0.7063,0.7758,0.6148,0.637,0.6772,0.6803,0.1171,0.0663,0.8785,0.922
TUNED_BATCH_SYNTH,True,3,12,star_u2000_i10000_sp0.002_ns0.2,LightGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001}",TUNED,synth,12.0,3.0,14.0,3.0,761024.0,2.2117202281951904,0.0796036720275878,0.4534,0.6053,0.6815,0.5151,0.5382,0.5667,0.5715,0.0987,0.0568,0.7675,0.8365
TUNED_BATCH_SYNTH,True,3,123,star_u2000_i10000_sp0.002_ns0.2,LightGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001}",TUNED,synth,123.0,3.0,14.0,3.0,761024.0,2.5004560947418213,0.7898478507995605,0.4443,0.6026,0.6811,0.5093,0.5327,0.5628,0.5677,0.0983,0.0567,0.767,0.839
TUNED_BATCH_SYNTH,True,1,1,star_u2000_i10000_sp0.002_ns0.2,MHCN,"{'learning_rate': 0.0001, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 0.0001}",TUNED,synth,1.0,1.0,72.0,61.0,795072.0,25.04710078239441,0.742285966873169,0.6286,0.788,0.8369,0.7312,0.7468,0.8035,0.8055,0.1319,0.0716,0.925,0.954
TUNED_BATCH_SYNTH,True,1,12,star_u2000_i10000_sp0.002_ns0.2,MHCN,"{'learning_rate': 0.0001, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 1e-06}",TUNED,synth,12.0,1.0,55.0,42.0,795072.0,19.937155723571777,0.0964078903198242,0.6322,0.7786,0.8236,0.7319,0.746,0.803,0.805,0.1321,0.071,0.9045,0.933
TUNED_BATCH_SYNTH,True,1,123,star_u2000_i10000_sp0.002_ns0.2,MHCN,"{'learning_rate': 0.0001, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 1e-05}",TUNED,synth,123.0,1.0,43.0,32.0,795072.0,14.347792387008669,0.0890755653381347,0.6374,0.7732,0.8223,0.7327,0.7482,0.8122,0.8143,0.1302,0.0707,0.9095,0.94
TUNED_BATCH_SYNTH,True,2,1,star_u2000_i10000_sp0.002_ns0.2,MHCN,"{'learning_rate': 0.0001, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 0.0001}",TUNED,synth,1.0,2.0,102.0,91.0,794496.0,33.34644627571106,0.0932638645172119,0.6185,0.7956,0.8479,0.7355,0.7519,0.8053,0.8072,0.1388,0.0752,0.924,0.952
TUNED_BATCH_SYNTH,True,2,12,star_u2000_i10000_sp0.002_ns0.2,MHCN,"{'learning_rate': 0.0005, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 5e-06}",TUNED,synth,12.0,2.0,15.0,4.0,794496.0,4.454134941101074,0.0892746448516845,0.6093,0.7653,0.8195,0.7227,0.74,0.8053,0.8073,0.1304,0.0715,0.91,0.9405
TUNED_BATCH_SYNTH,True,2,123,star_u2000_i10000_sp0.002_ns0.2,MHCN,"{'learning_rate': 0.001, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 1e-05}",TUNED,synth,123.0,2.0,14.0,3.0,794496.0,4.82738471031189,1.1761105060577393,0.6127,0.7841,0.8256,0.7337,0.7468,0.812,0.8139,0.1359,0.0726,0.916,0.9435
TUNED_BATCH_SYNTH,True,3,1,star_u2000_i10000_sp0.002_ns0.2,MHCN,"{'learning_rate': 0.001, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 1e-05}",TUNED,synth,1.0,3.0,14.0,3.0,794304.0,4.650300025939941,0.1407170295715332,0.6338,0.7769,0.8222,0.7249,0.7395,0.8051,0.8068,0.1341,0.0724,0.911,0.9355
TUNED_BATCH_SYNTH,True,3,12,star_u2000_i10000_sp0.002_ns0.2,MHCN,"{'learning_rate': 0.001, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 1e-05}",TUNED,synth,12.0,3.0,15.0,4.0,794304.0,4.686065673828125,0.0942685604095459,0.6245,0.7817,0.8269,0.741,0.7553,0.8245,0.8261,0.1352,0.0727,0.915,0.938
TUNED_BATCH_SYNTH,True,3,123,star_u2000_i10000_sp0.002_ns0.2,MHCN,"{'learning_rate': 0.001, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 0.0001}",TUNED,synth,123.0,3.0,18.0,7.0,794304.0,5.48274040222168,0.0946102142333984,0.6124,0.7803,0.8304,0.7289,0.7447,0.8102,0.8117,0.1338,0.0727,0.9245,0.9465
TUNED_BATCH_SYNTH,True,1,1,star_u2000_i10000_sp0.002_ns0.2,SimGCL,"{'eps': 0.1, 'lambda': 0.5, 'learning_rate': 0.0005, 'n_layers': 3, 'reg_weight': 0.0001, 'temperature': 0.1}",TUNED,synth,1.0,1.0,151.0,140.0,761792.0,35.69092679023743,0.0858030319213867,0.7759,0.9768,0.9862,0.9704,0.9739,0.9928,0.9928,0.1778,0.0905,0.9995,1.0
TUNED_BATCH_SYNTH,True,1,12,star_u2000_i10000_sp0.002_ns0.2,SimGCL,"{'eps': 0.1, 'lambda': 0.1, 'learning_rate': 0.001, 'n_layers': 2, 'reg_weight': 0.0001, 'temperature': 0.2}",TUNED,synth,12.0,1.0,174.0,163.0,761792.0,63.2995228767395,0.0839967727661132,0.7672,0.9645,0.9775,0.957,0.9617,0.9891,0.9892,0.1731,0.0888,0.9975,0.999
TUNED_BATCH_SYNTH,True,1,123,star_u2000_i10000_sp0.002_ns0.2,SimGCL,"{'eps': 0.2, 'lambda': 0.1, 'learning_rate': 0.001, 'n_layers': 2, 'reg_weight': 0.0001, 'temperature': 0.2}",TUNED,synth,123.0,1.0,266.0,255.0,761792.0,62.64097595214844,0.0855743885040283,0.7759,0.9698,0.981,0.9656,0.9697,0.9924,0.9926,0.1754,0.0896,0.998,1.0
TUNED_BATCH_SYNTH,True,2,1,star_u2000_i10000_sp0.002_ns0.2,SimGCL,"{'eps': 0.2, 'lambda': 2.0, 'learning_rate': 0.001, 'n_layers': 2, 'reg_weight': 0.0001, 'temperature': 0.2}",TUNED,synth,1.0,2.0,244.0,231.0,761216.0,55.02962875366211,0.1663923263549804,0.7737,0.9661,0.9774,0.9628,0.9669,0.9909,0.991,0.1769,0.0904,0.997,0.998
TUNED_BATCH_SYNTH,True,2,12,star_u2000_i10000_sp0.002_ns0.2,SimGCL,"{'eps': 0.1, 'lambda': 0.5, 'learning_rate': 0.0005, 'n_layers': 2, 'reg_weight': 0.0001, 'temperature': 0.2}",TUNED,synth,12.0,2.0,248.0,237.0,761216.0,56.394662857055664,0.0853428840637207,0.767,0.9659,0.9784,0.9577,0.9623,0.9876,0.9877,0.1761,0.0902,0.999,1.0
TUNED_BATCH_SYNTH,True,2,123,star_u2000_i10000_sp0.002_ns0.2,SimGCL,"{'eps': 0.2, 'lambda': 1.0, 'learning_rate': 0.001, 'n_layers': 2, 'reg_weight': 0.0001, 'temperature': 0.2}",TUNED,synth,123.0,2.0,253.0,234.0,761216.0,63.129719257354736,0.0834579467773437,0.7645,0.9664,0.9783,0.9616,0.9659,0.9908,0.9909,0.1773,0.0906,0.9985,1.0
TUNED_BATCH_SYNTH,True,3,1,star_u2000_i10000_sp0.002_ns0.2,SimGCL,"{'eps': 0.2, 'lambda': 2.0, 'learning_rate': 0.001, 'n_layers': 2, 'reg_weight': 0.0001, 'temperature': 0.2}",TUNED,synth,1.0,3.0,260.0,249.0,761024.0,72.89236736297607,0.0974464416503906,0.7731,0.9718,0.9808,0.965,0.9683,0.9913,0.9915,0.1786,0.0908,0.9975,0.999
TUNED_BATCH_SYNTH,True,3,12,star_u2000_i10000_sp0.002_ns0.2,SimGCL,"{'eps': 0.2, 'lambda': 1.0, 'learning_rate': 0.001, 'n_layers': 2, 'reg_weight': 0.0001, 'temperature': 0.2}",TUNED,synth,12.0,3.0,229.0,218.0,761024.0,53.487146615982056,0.0831799507141113,0.7712,0.965,0.9787,0.9567,0.9617,0.9858,0.9859,0.1759,0.0902,0.998,0.999
TUNED_BATCH_SYNTH,True,3,123,star_u2000_i10000_sp0.002_ns0.2,SimGCL,"{'eps': 0.1, 'lambda': 1.0, 'learning_rate': 0.001, 'n_layers': 2, 'reg_weight': 0.0001, 'temperature': 0.2}",TUNED,synth,123.0,3.0,226.0,215.0,761024.0,58.121089935302734,0.106781005859375,0.774,0.9742,0.9816,0.9676,0.9706,0.9911,0.9911,0.1783,0.0907,0.9985,0.9985
TUNED_BATCH_SYNTH,True,1,1,star_u2000_i10000_sp0.01_ns0.1,ASLGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 1e-05, 'social_layers': 2}",TUNED,synth,1.0,1.0,28.0,17.0,768129.0,18.72722840309143,0.0871198177337646,0.0179,0.015,0.0256,0.0162,0.0205,0.0417,0.0473,0.0126,0.0113,0.1215,0.202
TUNED_BATCH_SYNTH,True,1,12,star_u2000_i10000_sp0.01_ns0.1,ASLGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001, 'social_layers': 3}",TUNED,synth,12.0,1.0,29.0,17.0,768129.0,23.977049589157104,0.095088243484497,0.0157,0.0154,0.0245,0.0162,0.0199,0.0403,0.0455,0.0125,0.0107,0.117,0.193
TUNED_BATCH_SYNTH,True,1,123,star_u2000_i10000_sp0.01_ns0.1,ASLGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.0001, 'social_layers': 1}",TUNED,synth,123.0,1.0,27.0,15.0,768129.0,19.95541858673096,0.6224112510681152,0.0169,0.0142,0.0226,0.0168,0.0195,0.0455,0.0503,0.0133,0.0107,0.125,0.1955
TUNED_BATCH_SYNTH,True,2,1,star_u2000_i10000_sp0.01_ns0.1,ASLGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001, 'social_layers': 2}",TUNED,synth,1.0,2.0,33.0,22.0,768129.0,21.069158792495728,0.086047887802124,0.0184,0.0149,0.024,0.0175,0.0204,0.0468,0.0516,0.0145,0.0115,0.1345,0.2055
TUNED_BATCH_SYNTH,True,2,12,star_u2000_i10000_sp0.01_ns0.1,ASLGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.0001, 'social_layers': 3}",TUNED,synth,12.0,2.0,28.0,17.0,768129.0,22.214715480804443,0.088902473449707,0.0156,0.0136,0.0235,0.0164,0.02,0.0444,0.0495,0.0122,0.0107,0.115,0.19
TUNED_BATCH_SYNTH,True,2,123,star_u2000_i10000_sp0.01_ns0.1,ASLGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001, 'social_layers': 3}",TUNED,synth,123.0,2.0,28.0,16.0,768129.0,23.760438442230225,5.092670202255249,0.0196,0.0136,0.0231,0.0157,0.0191,0.0425,0.0475,0.0118,0.0103,0.1135,0.187
TUNED_BATCH_SYNTH,True,3,1,star_u2000_i10000_sp0.01_ns0.1,ASLGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001, 'social_layers': 2}",TUNED,synth,1.0,3.0,27.0,16.0,768129.0,17.51417636871338,0.0883779525756836,0.0163,0.014,0.0241,0.0163,0.0199,0.0443,0.0495,0.0128,0.0109,0.1215,0.198
TUNED_BATCH_SYNTH,True,3,12,star_u2000_i10000_sp0.01_ns0.1,ASLGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.0001, 'social_layers': 2}",TUNED,synth,12.0,3.0,26.0,15.0,768129.0,17.333806037902832,0.0872194766998291,0.0178,0.0141,0.025,0.0161,0.0202,0.0423,0.048,0.0129,0.0114,0.12,0.202
TUNED_BATCH_SYNTH,True,3,123,star_u2000_i10000_sp0.01_ns0.1,ASLGCN,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001, 'social_layers': 3}",TUNED,synth,123.0,3.0,27.0,16.0,768129.0,18.357712030410767,0.0862269401550293,0.0159,0.0132,0.022,0.0149,0.0182,0.039,0.0443,0.0117,0.0101,0.1145,0.189
TUNED_BATCH_SYNTH,True,1,1,star_u2000_i10000_sp0.01_ns0.1,BPR,"{'learning_rate': 0.005, 'weight_decay': 1e-05}",TUNED,synth,1.0,1.0,48.0,37.0,768128.0,20.22288990020752,0.0827970504760742,0.0016,0.0006,0.0016,0.0007,0.0011,0.0015,0.0023,0.0008,0.001,0.0075,0.0195
TUNED_BATCH_SYNTH,True,1,12,star_u2000_i10000_sp0.01_ns0.1,BPR,"{'learning_rate': 0.0005, 'weight_decay': 0.001}",TUNED,synth,12.0,1.0,16.0,5.0,768128.0,6.9825758934021,0.0782744884490966,0.0022,0.001,0.0023,0.0011,0.0016,0.0027,0.0035,0.0012,0.0012,0.0115,0.024
TUNED_BATCH_SYNTH,True,1,123,star_u2000_i10000_sp0.01_ns0.1,BPR,"{'learning_rate': 0.0001, 'weight_decay': 0.001}",TUNED,synth,123.0,1.0,46.0,26.0,768128.0,19.134934425354004,0.0814490318298339,0.0017,0.0008,0.0022,0.0009,0.0015,0.0023,0.0032,0.0008,0.0011,0.0075,0.022
TUNED_BATCH_SYNTH,True,2,1,star_u2000_i10000_sp0.01_ns0.1,BPR,"{'learning_rate': 0.005, 'weight_decay': 0.001}",TUNED,synth,1.0,2.0,17.0,3.0,768128.0,6.746107578277588,0.0758566856384277,0.0016,0.0009,0.0017,0.0009,0.0012,0.002,0.0026,0.001,0.0009,0.01,0.018
TUNED_BATCH_SYNTH,True,2,12,star_u2000_i10000_sp0.01_ns0.1,BPR,"{'learning_rate': 0.0001, 'weight_decay': 1e-05}",TUNED,synth,12.0,2.0,44.0,25.0,768128.0,17.989428520202637,0.0764524936676025,0.0017,0.001,0.002,0.0015,0.0018,0.0042,0.0048,0.0014,0.0012,0.014,0.0245
TUNED_BATCH_SYNTH,True,2,123,star_u2000_i10000_sp0.01_ns0.1,BPR,"{'learning_rate': 0.005, 'weight_decay': 0.0001}",TUNED,synth,123.0,2.0,16.0,5.0,768128.0,6.232645750045776,0.0762970447540283,0.0017,0.0007,0.0016,0.0008,0.0012,0.002,0.0026,0.0008,0.0009,0.008,0.018
TUNED_BATCH_SYNTH,True,3,1,star_u2000_i10000_sp0.01_ns0.1,BPR,"{'learning_rate': 0.001, 'weight_decay': 0.001}",TUNED,synth,1.0,3.0,13.0,2.0,768128.0,5.295892715454102,0.0760805606842041,0.0019,0.0012,0.0022,0.0011,0.0015,0.0024,0.0029,0.0011,0.001,0.011,0.0195
TUNED_BATCH_SYNTH,True,3,12,star_u2000_i10000_sp0.01_ns0.1,BPR,"{'learning_rate': 0.005, 'weight_decay': 0.0001}",TUNED,synth,12.0,3.0,21.0,10.0,768128.0,8.83807921409607,0.0752372741699218,0.0018,0.0011,0.0019,0.0011,0.0014,0.0024,0.0031,0.0012,0.0011,0.0115,0.0205
TUNED_BATCH_SYNTH,True,3,123,star_u2000_i10000_sp0.01_ns0.1,BPR,"{'learning_rate': 0.001, 'weight_decay': 0.0}",TUNED,synth,123.0,3.0,16.0,3.0,768128.0,6.428067207336426,0.076662540435791,0.0014,0.0013,0.0022,0.0015,0.0018,0.004,0.0047,0.0015,0.0012,0.0145,0.025
TUNED_BATCH_SYNTH,True,1,1,star_u2000_i10000_sp0.01_ns0.1,CSGCN,"{'anneal_epochs': 50, 'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 1e-05, 'warmup_epochs': 20}",TUNED,synth,1.0,1.0,40.0,29.0,768128.0,32.77921509742737,0.0868706703186035,0.0189,0.0165,0.0262,0.0181,0.0217,0.045,0.0499,0.0142,0.0117,0.135,0.209
TUNED_BATCH_SYNTH,True,1,12,star_u2000_i10000_sp0.01_ns0.1,CSGCN,"{'anneal_epochs': 50, 'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001, 'warmup_epochs': 10}",TUNED,synth,12.0,1.0,47.0,34.0,768128.0,30.15409255027771,0.0824806690216064,0.0181,0.0165,0.027,0.0185,0.0221,0.0479,0.0531,0.0148,0.0121,0.1375,0.213
TUNED_BATCH_SYNTH,True,1,123,star_u2000_i10000_sp0.01_ns0.1,CSGCN,"{'anneal_epochs': 50, 'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001, 'warmup_epochs': 10}",TUNED,synth,123.0,1.0,40.0,29.0,768128.0,25.999542236328125,0.0885367393493652,0.0164,0.0158,0.026,0.0182,0.0218,0.0492,0.0543,0.014,0.0117,0.133,0.2085
TUNED_BATCH_SYNTH,True,2,1,star_u2000_i10000_sp0.01_ns0.1,CSGCN,"{'anneal_epochs': 50, 'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.0001, 'warmup_epochs': 10}",TUNED,synth,1.0,2.0,39.0,27.0,768128.0,25.17930555343628,0.0866186618804931,0.0188,0.0165,0.0265,0.0181,0.0216,0.0459,0.051,0.0151,0.0121,0.1405,0.2185
TUNED_BATCH_SYNTH,True,2,12,star_u2000_i10000_sp0.01_ns0.1,CSGCN,"{'anneal_epochs': 50, 'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 1e-05, 'warmup_epochs': 30}",TUNED,synth,12.0,2.0,38.0,27.0,768128.0,28.674968719482425,1.470257043838501,0.0185,0.0148,0.0247,0.017,0.0207,0.0479,0.0533,0.013,0.0112,0.125,0.2055
TUNED_BATCH_SYNTH,True,2,123,star_u2000_i10000_sp0.01_ns0.1,CSGCN,"{'anneal_epochs': 50, 'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001, 'warmup_epochs': 10}",TUNED,synth,123.0,2.0,37.0,26.0,768128.0,24.91540122032165,0.0866804122924804,0.0202,0.0144,0.0244,0.0168,0.0204,0.0443,0.0496,0.0126,0.0109,0.1205,0.198
TUNED_BATCH_SYNTH,True,3,1,star_u2000_i10000_sp0.01_ns0.1,CSGCN,"{'anneal_epochs': 20, 'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 1e-05, 'warmup_epochs': 10}",TUNED,synth,1.0,3.0,38.0,27.0,768128.0,25.213316440582275,0.0824630260467529,0.0156,0.0174,0.0264,0.018,0.0213,0.0444,0.0492,0.0139,0.0113,0.131,0.203
